2025-09-10 07:35:38.4939 11.1.2.0 DEBUG 67 [User: IC247614] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36] Switch Panel Activated: 4800000BO4GEM119982 
2025-09-10 07:35:38.7506 11.1.2.0 DEBUG 67 [User: IC247614] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36] Results page: Results refreshed (automatic). Result count:63. 
2025-09-10 07:35:43.4907 11.1.2.0 DEBUG 8 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Employee filter executed with criteria: Entries: {http://www.raet.nl/dossier/hr}medewerkerCode='166', {http://www.raet.nl/dossier/hr}datumUitDienst='>=#2025-09-10# =' 
2025-09-10 07:35:46.2823 11.1.2.0 DEBUG 67 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Added: 6471013BO4GEM166 
2025-09-10 07:35:46.2823 11.1.2.0 DEBUG 67 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: 6471013BO4GEM166 
2025-09-10 07:35:46.5782 11.1.2.0 DEBUG 67 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Results refreshed (automatic). Result count:87. 
2025-09-10 07:35:48.9171 11.1.2.0 DEBUG 67 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] FolderSelected: Arbeidsvoorwaarden 
2025-09-10 07:35:48.9505 11.1.2.0 DEBUG 67 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Result grid sort changed. new order: {http://www.raet.nl/dossier/hr}ingangsDatum DESC 
2025-09-10 07:35:48.9505 11.1.2.0 DEBUG 67 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Results refreshed (automatic). Result count:37. 
2025-09-10 07:36:05.8279 11.1.2.0 DEBUG 8 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Upload: New document uploaded (59482 Bytes) 
2025-09-10 07:36:07.5823 11.1.2.0 DEBUG 66 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Result grid sort changed. new order: {http://www.raet.nl/dossier/hr}ingangsDatum DESC 
2025-09-10 07:36:10.8821 11.1.2.0 DEBUG 66 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] View Page: Viewing document. Mimetype:application/pdf. Renderer:IntraOffice.Web.Portal.PdfEndlessScrollRenderer. 
2025-09-10 07:36:11.4035 11.1.2.0 DEBUG 68 [User: RX106064] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0] Switch Panel Activated: employees 
2025-09-10 07:36:15.0239 11.1.2.0 DEBUG 66 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Removed: 6471013BO4GEM166 
2025-09-10 07:36:15.0239 11.1.2.0 DEBUG 66 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: employees 
2025-09-10 07:36:30.5407 11.1.2.0 DEBUG 8 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Employee filter executed with criteria: QueryView: employeesQueryView

Entries: {http://www.raet.nl/dossier/hr}medewerkerCode='115751', {http://www.raet.nl/dossier/hr}datumUitDienst='>=#2025-09-10# =' 
2025-09-10 07:36:31.7742 11.1.2.0 DEBUG 8 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Added: 6471013BO4GEM115751 
2025-09-10 07:36:31.7742 11.1.2.0 DEBUG 8 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: 6471013BO4GEM115751 
2025-09-10 07:36:31.8619 11.1.2.0 DEBUG 8 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Results refreshed (automatic). Result count:9. 
2025-09-10 07:36:33.8085 11.1.2.0 DEBUG 62 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] FolderSelected: Arbeidsvoorwaarden 
2025-09-10 07:36:33.8346 11.1.2.0 DEBUG 72 [User: IC247614] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36] Document attributes changed: 1 document (including document type change) 
2025-09-10 07:36:33.8346 11.1.2.0 DEBUG 62 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Result grid sort changed. new order: {http://www.raet.nl/dossier/hr}ingangsDatum DESC 
2025-09-10 07:36:33.8346 11.1.2.0 DEBUG 62 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Results refreshed (automatic). Result count:1. 
2025-09-10 07:36:33.9085 11.1.2.0 DEBUG 72 [User: IC247614] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36] Results page: Result grid sort changed. new order: {http://www.raet.nl/dossier/hr}ingangsDatum DESC 
2025-09-10 07:36:33.9135 11.1.2.0 DEBUG 72 [User: IC247614] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36] Results page: Results refreshed (automatic). Result count:63. 
2025-09-10 07:36:40.2576 11.1.2.0 DEBUG 72 [User: IC247614] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36] Results page: Remove selected documents. Count:1, successCount:1 
2025-09-10 07:36:40.2738 11.1.2.0 DEBUG 72 [User: IC247614] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36] Results page: Result grid sort changed. new order: {http://www.raet.nl/dossier/hr}ingangsDatum DESC 
2025-09-10 07:36:50.9011 11.1.2.0 DEBUG 62 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Upload: New document uploaded (55137 Bytes) 
2025-09-10 07:36:52.6185 11.1.2.0 DEBUG 72 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Result grid sort changed. new order: {http://www.raet.nl/dossier/hr}ingangsDatum DESC 
2025-09-10 07:36:54.2408 11.1.2.0 DEBUG 62 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] View Page: Viewing document. Mimetype:application/pdf. Renderer:IntraOffice.Web.Portal.PdfEndlessScrollRenderer. 
2025-09-10 07:36:57.8415 11.1.2.0 DEBUG 62 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Removed: 6471013BO4GEM115751 
2025-09-10 07:36:57.8415 11.1.2.0 DEBUG 62 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: employees 
2025-09-10 07:37:12.2192 11.1.2.0 DEBUG 68 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Employee filter executed with criteria: QueryView: employeesQueryView

Entries: {http://www.raet.nl/dossier/hr}medewerkerCode='46', {http://www.raet.nl/dossier/hr}datumUitDienst='>=#2025-09-10# =' 
